Date: 5/12/2015
From File
Magnet Field
C:\experiments\Alpha\Beamline\Scanfiles\Ichiro\2015_Alnico\XMCD_Co_Alnico_Lum.scn
Delay After Move (s): 0.50000000
Count Time (s): 2.00000000
Scan Number: 2
Stay at End: 1
Description Length: 0

Time of Day	Time (s)	Energy	Magnet Field	Z	Counter 0	Counter 1	Counter 2	Counter 3	Counter 6	Raw Magnet Voltage	Raw Magnet Current	Magnet Voltage	Magnet Current	Temperature A	Temperature B	Glowbar	Beam Current	Heater Power	Heater Range	Injection	Hall Probe 1	Hall Probe 2	Hall Probe 3	Hall Probe 4	AI 0	AI 1	Magnet Resistance	Gate	Energy	Aperture Position	Aperture Size	X	Y	Z	Theta	Magnet Field	Keithley Volt Source 22
03:23:07	2169.86499023	854.21417236	0.50000000	55.60009384	336631.00000000	761696.00000000	0.00000000	22381.00000000	2000023.00000000	5.84405804	9.56908321	5.85882521	9.56691837	0.00000000	0.00000000	0.00000000	500.07379150	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61240655	0.00000000	854.21423340	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:23:11	2173.89892578	854.20043945	-0.50000000	55.60009384	336570.00000000	746597.00000000	0.00000000	25011.00000000	2000023.00000000	-5.73165560	-9.56451988	-5.74854183	-9.56211853	0.00000000	0.00000000	0.00000000	499.99499512	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60118169	0.00000000	854.20184326	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:23:15	2178.02392578	854.30786133	0.50000000	55.60009384	336860.00000000	754388.00000000	0.00000000	23240.00000000	2000024.00000000	5.84528828	9.56833839	5.85670519	9.56660652	0.00000000	0.00000000	0.00000000	500.67077637	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61220425	0.00000000	854.31066895	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:23:19	2181.87890625	854.29821777	-0.50000000	55.60009384	336792.00000000	741353.00000000	0.00000000	26342.00000000	2000024.00000000	-5.73038340	-9.56396103	-5.74327898	-9.56210136	0.00000000	0.00000000	0.00000000	500.59487915	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60063076	0.00000000	854.30096436	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:23:23	2186.14208984	854.40985107	0.50000000	55.60009384	336463.00000000	745462.00000000	0.00000000	24782.00000000	2000023.00000000	5.84625435	9.56764793	5.85554314	9.56625748	0.00000000	0.00000000	0.00000000	500.49395752	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61210495	0.00000000	854.40985107	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:23:27	2190.01098633	854.39746094	-0.50000000	55.60009384	336408.00000000	734727.00000000	0.00000000	27673.00000000	2000024.00000000	-5.73074245	-9.56428719	-5.74787474	-9.56208897	0.00000000	0.00000000	0.00000000	500.41558838	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60111356	0.00000000	854.40020752	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:23:32	2194.16894531	854.49530029	0.50000000	55.60009384	336266.00000000	738026.00000000	0.00000000	25797.00000000	2000023.00000000	5.84366322	9.56760216	5.85851526	9.56541443	0.00000000	0.00000000	0.00000000	500.44781494	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61247063	0.00000000	854.49670410	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:23:35	2198.02001953	854.49664307	-0.50000000	55.60009384	336373.00000000	728721.00000000	0.00000000	28082.00000000	2000024.00000000	-5.73128843	-9.56388664	-5.74209166	-9.56011486	0.00000000	0.00000000	0.00000000	500.54812622	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60063273	0.00000000	854.49530029	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:23:39	2202.01391602	854.61108398	0.50000000	55.60009384	335957.00000000	730048.00000000	0.00000000	26896.00000000	2000023.00000000	5.84542370	9.56808090	5.85361242	9.56700897	0.00000000	0.00000000	0.00000000	500.43084717	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61185467	0.00000000	854.61248779	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:23:43	2205.92895508	854.59454346	-0.50000000	55.60009384	335847.00000000	722383.00000000	0.00000000	28511.00000000	2000023.00000000	-5.73062658	-9.56383514	-5.74147177	-9.56227207	0.00000000	0.00000000	0.00000000	500.35302734	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60043138	0.00000000	854.59729004	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:23:47	2209.90893555	854.71447754	0.50000000	55.60009384	335781.00000000	723065.00000000	0.00000000	27197.00000000	2000023.00000000	5.84383392	9.56823921	5.85752153	9.56645775	0.00000000	0.00000000	0.00000000	500.26293945	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61229920	0.00000000	854.71173096	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:23:51	2213.80200195	854.69934082	-0.50000000	55.60009384	335765.00000000	716311.00000000	0.00000000	29376.00000000	2000023.00000000	-5.73331451	-9.56468487	-5.74927664	-9.56267643	0.00000000	0.00000000	0.00000000	500.18002319	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60122263	0.00000000	854.69934082	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:23:55	2217.78491211	854.80413818	0.50000000	55.60009384	335458.00000000	717486.00000000	0.00000000	28279.00000000	2000023.00000000	5.84698248	9.56890011	5.85481453	9.56794834	0.00000000	0.00000000	0.00000000	500.09210205	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61191982	0.00000000	854.80413818	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:23:59	2221.68701172	854.80828857	-0.50000000	55.60009384	335489.00000000	711343.00000000	0.00000000	30386.00000000	2000023.00000000	-5.73239470	-9.56385422	-5.74487305	-9.56297970	0.00000000	0.00000000	0.00000000	500.00244141	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60074162	0.00000000	854.80688477	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:24:03	2225.80688477	854.90759277	0.50000000	55.60009384	335693.00000000	712203.00000000	0.00000000	29301.00000000	2000023.00000000	5.84522390	9.56759548	5.85613203	9.56603527	0.00000000	0.00000000	0.00000000	500.61584473	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61218089	0.00000000	854.90899658	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:24:07	2229.79003906	854.89654541	-0.50000000	55.60009384	335746.00000000	707608.00000000	0.00000000	31699.00000000	2000023.00000000	-5.73249483	-9.56340313	-5.74048996	-9.56328964	0.00000000	0.00000000	0.00000000	500.65798950	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60026330	0.00000000	854.89514160	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:24:11	2233.84912109	855.01110840	0.50000000	55.60009384	335425.00000000	706633.00000000	0.00000000	29839.00000000	2000023.00000000	5.84093380	9.56773853	5.86161566	9.56448460	0.00000000	0.00000000	0.00000000	500.55825806	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61285651	0.00000000	855.01245117	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:24:15	2237.77905273	854.99591064	-0.50000000	55.60009384	335490.00000000	703488.00000000	0.00000000	31662.00000000	2000023.00000000	-5.73112726	-9.56435490	-5.74536324	-9.56248665	0.00000000	0.00000000	0.00000000	500.48138428	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60082477	0.00000000	854.99591064	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:24:19	2241.75292969	855.11047363	0.50000000	55.60009384	335206.00000000	702653.00000000	0.00000000	31220.00000000	2000023.00000000	5.84253931	9.56777191	5.84854460	9.56737518	0.00000000	0.00000000	0.00000000	500.39077759	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61130089	0.00000000	855.10906982	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:24:23	2245.82104492	855.09942627	-0.50000000	55.60009384	335170.00000000	699550.00000000	0.00000000	32539.00000000	2000023.00000000	-5.72950602	-9.56456566	-5.74831581	-9.56192684	0.00000000	0.00000000	0.00000000	500.30514526	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60117048	0.00000000	855.10083008	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:24:27	2249.64599609	855.21264648	0.50000000	55.60009384	334860.00000000	698703.00000000	0.00000000	31737.00000000	2000023.00000000	5.84527683	9.56798267	5.87487888	9.56196976	0.00000000	0.00000000	0.00000000	500.22311401	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61441255	0.00000000	855.21258545	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:24:31	2253.57006836	855.19744873	-0.50000000	55.60009384	334784.00000000	696629.00000000	0.00000000	32598.00000000	2000023.00000000	-5.73236084	-9.56433392	-5.74638319	-9.56218719	0.00000000	0.00000000	0.00000000	500.13043213	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60095078	0.00000000	855.20019531	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:24:35	2257.52001953	855.30792236	0.50000000	55.60009384	334547.00000000	696173.00000000	0.00000000	31621.00000000	2000023.00000000	5.84262466	9.56855869	5.85716343	9.56664848	0.00000000	0.00000000	0.00000000	500.05642700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61224979	0.00000000	855.30792236	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:24:39	2261.39892578	855.30102539	-0.50000000	55.60009384	334697.00000000	694540.00000000	0.00000000	33173.00000000	2000023.00000000	-5.73222876	-9.56380749	-5.75256062	-9.56104565	0.00000000	0.00000000	0.00000000	500.19946289	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60166985	0.00000000	855.29962158	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:24:43	2265.34497070	855.40734863	0.50000000	55.60009384	334625.00000000	693606.00000000	0.00000000	32304.00000000	2000024.00000000	5.84695673	9.56816864	5.85734558	9.56664276	0.00000000	0.00000000	0.00000000	500.32574463	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61226934	0.00000000	855.40734863	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:24:46	2269.13208008	855.40460205	-0.50000000	55.60009384	334598.00000000	692170.00000000	0.00000000	33889.00000000	2000023.00000000	-5.73448038	-9.56402493	-5.75021744	-9.56195641	0.00000000	0.00000000	0.00000000	500.24392700	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60136640	0.00000000	855.40319824	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:24:50	2273.05688477	855.50402832	0.50000000	55.60009384	334441.00000000	690603.00000000	0.00000000	33147.00000000	2000024.00000000	5.84474564	9.56845284	5.85968542	9.56648636	0.00000000	0.00000000	0.00000000	500.16513062	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61252457	0.00000000	855.50958252	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:24:54	2276.97705078	855.49853516	-0.50000000	55.60009384	334312.00000000	689847.00000000	0.00000000	34509.00000000	2000023.00000000	-5.72981358	-9.56488895	-5.74744034	-9.56258106	0.00000000	0.00000000	0.00000000	500.07583618	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60103697	0.00000000	855.49572754	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:24:58	2280.91088867	855.59521484	0.50000000	55.60009384	334208.00000000	688275.00000000	0.00000000	33341.00000000	2000023.00000000	5.84758282	9.56875420	5.85769987	9.56779671	0.00000000	0.00000000	0.00000000	499.99346924	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61223149	0.00000000	855.59521484	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:25:02	2284.80688477	855.59802246	-0.50000000	55.60009384	334835.00000000	688724.00000000	0.00000000	34930.00000000	2000023.00000000	-5.73490381	-9.56400490	-5.74271202	-9.56334305	0.00000000	0.00000000	0.00000000	500.72381592	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60049242	0.00000000	855.59936523	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:25:06	2288.72290039	855.69750977	0.50000000	55.60009384	334660.00000000	687044.00000000	0.00000000	33701.00000000	2000024.00000000	5.84514332	9.56782246	5.85539293	9.56712055	0.00000000	0.00000000	0.00000000	500.63473511	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61203367	0.00000000	855.69750977	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:25:10	2292.60498047	855.70166016	-0.50000000	55.60009384	334782.00000000	686098.00000000	0.00000000	35360.00000000	2000024.00000000	-5.73127413	-9.56445122	-5.74247789	-9.56342125	0.00000000	0.00000000	0.00000000	500.55004883	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60046351	0.00000000	855.70166016	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:25:14	2296.53295898	855.80810547	0.50000000	55.60009384	334640.00000000	684523.00000000	0.00000000	34597.00000000	2000023.00000000	5.84370995	9.56778526	5.85612583	9.56646061	0.00000000	0.00000000	0.00000000	500.46801758	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61215264	0.00000000	855.80395508	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:25:18	2300.40087891	855.80810547	-0.50000000	55.60009384	334594.00000000	684346.00000000	0.00000000	34889.00000000	2000024.00000000	-5.73273611	-9.56476212	-5.74315691	-9.56387138	0.00000000	0.00000000	0.00000000	500.37475586	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60050601	0.00000000	855.80810547	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:25:22	2304.43188477	855.90350342	0.50000000	55.60009384	334208.00000000	683157.00000000	0.00000000	34138.00000000	2000023.00000000	5.84446669	9.56837273	5.85798883	9.56631279	0.00000000	0.00000000	0.00000000	500.29101562	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61235744	0.00000000	855.90216064	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:25:26	2308.21411133	855.90631104	-0.50000000	55.60009384	334223.00000000	683214.00000000	0.00000000	35730.00000000	2000023.00000000	-5.73224831	-9.56499100	-5.76072979	-9.55982685	0.00000000	0.00000000	0.00000000	500.20672607	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60260814	0.00000000	855.90490723	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:25:30	2312.18090820	856.00860596	0.50000000	55.60009384	334128.00000000	681081.00000000	0.00000000	35289.00000000	2000023.00000000	5.84706593	9.56803131	5.85440826	9.56747723	0.00000000	0.00000000	0.00000000	500.12338257	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61190772	0.00000000	856.00860596	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:25:33	2315.82690430	856.00860596	-0.50000000	55.60009384	334099.00000000	680966.00000000	0.00000000	36720.00000000	2000024.00000000	-5.73446417	-9.56491280	-5.75145817	-9.56279373	0.00000000	0.00000000	0.00000000	500.04611206	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60144365	0.00000000	856.00585937	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:25:37	2319.77807617	856.10546875	0.50000000	55.60009384	334037.00000000	679056.00000000	0.00000000	35604.00000000	2000024.00000000	5.84519625	9.56794739	5.85515594	9.56733608	0.00000000	0.00000000	0.00000000	500.06558228	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61199474	0.00000000	856.10266113	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:25:41	2323.84692383	856.10546875	-0.50000000	55.60009384	334073.00000000	679514.00000000	0.00000000	36328.00000000	2000024.00000000	-5.72910166	-9.56418610	-5.73632193	-9.56363678	0.00000000	0.00000000	0.00000000	500.18136597	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.59980583	0.00000000	856.10821533	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:25:45	2327.79394531	856.21063232	0.50000000	55.60009384	333963.00000000	677233.00000000	0.00000000	35678.00000000	2000023.00000000	5.84585524	9.56773281	5.85623026	9.56674194	0.00000000	0.00000000	0.00000000	500.10125732	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61214536	0.00000000	856.20922852	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:25:49	2331.64208984	856.19818115	-0.50000000	55.60009384	333762.00000000	677676.00000000	0.00000000	36453.00000000	2000023.00000000	-5.73262358	-9.56368923	-5.75333452	-9.55991745	0.00000000	0.00000000	0.00000000	500.00912476	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60182393	0.00000000	856.19958496	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:25:53	2335.62792969	856.30334473	0.50000000	55.60009384	333970.00000000	676172.00000000	0.00000000	35624.00000000	2000023.00000000	5.84471178	9.56790924	5.85810947	9.56638622	0.00000000	0.00000000	0.00000000	500.42092896	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61236560	0.00000000	856.30334473	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:25:57	2339.48095703	856.30059814	-0.50000000	55.60009384	334017.00000000	677024.00000000	0.00000000	36656.00000000	2000024.00000000	-5.73141098	-9.56463051	-5.74134111	-9.56357193	0.00000000	0.00000000	0.00000000	500.67211914	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60033512	0.00000000	856.30059814	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:26:01	2343.71093750	856.40716553	0.50000000	55.60009384	333904.00000000	674725.00000000	0.00000000	35241.00000000	2000023.00000000	5.84330416	9.56854343	5.84778738	9.56835270	0.00000000	0.00000000	0.00000000	500.57998657	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61115938	0.00000000	856.40856934	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:26:05	2347.52587891	856.40441895	-0.50000000	55.60009384	333845.00000000	675803.00000000	0.00000000	36567.00000000	2000024.00000000	-5.73179245	-9.56453705	-5.75332594	-9.56158733	0.00000000	0.00000000	0.00000000	500.49417114	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60171676	0.00000000	856.40301514	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:26:09	2351.51904297	856.50823975	0.50000000	55.60009384	333715.00000000	673714.00000000	0.00000000	36079.00000000	2000023.00000000	5.84511566	9.56739235	5.85706711	9.56577969	0.00000000	0.00000000	0.00000000	500.41366577	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61229563	0.00000000	856.50830078	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:26:13	2355.36108398	856.50689697	-0.50000000	55.60009384	333720.00000000	674014.00000000	0.00000000	37047.00000000	2000023.00000000	-5.73352671	-9.56407452	-5.75032997	-9.56114388	0.00000000	0.00000000	0.00000000	500.32327271	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60143059	0.00000000	856.50964355	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:26:17	2359.37109375	856.59967041	0.50000000	55.60009384	333546.00000000	671550.00000000	0.00000000	35924.00000000	2000024.00000000	5.84782457	9.56851673	5.85821581	9.56735611	0.00000000	0.00000000	0.00000000	500.24142456	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61231381	0.00000000	856.59826660	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:26:21	2363.43994141	856.59967041	-0.50000000	55.60009384	333510.00000000	672827.00000000	0.00000000	37388.00000000	2000023.00000000	-5.73002291	-9.56443024	-5.73795605	-9.56362534	0.00000000	0.00000000	0.00000000	500.15103149	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.59997791	0.00000000	856.59967041	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:26:25	2367.27490234	856.68139648	0.50000000	55.60009384	333419.00000000	670056.00000000	0.00000000	36405.00000000	2000024.00000000	5.85116291	9.56835365	5.87115574	9.56442833	0.00000000	0.00000000	0.00000000	500.06558228	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61385864	0.00000000	856.67993164	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:26:28	2371.11596680	856.69805908	-0.50000000	55.60009384	333355.00000000	671295.00000000	0.00000000	37522.00000000	2000023.00000000	-5.73163319	-9.56435108	-5.75307035	-9.56057167	0.00000000	0.00000000	0.00000000	499.98852539	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60175544	0.00000000	856.69665527	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:26:33	2375.32690430	856.80059814	0.50000000	55.60009384	333448.00000000	669873.00000000	0.00000000	36166.00000000	2000023.00000000	5.84063578	9.56863308	5.84556580	9.56816483	0.00000000	0.00000000	0.00000000	500.42245483	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61093920	0.00000000	856.80059814	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:26:37	2379.25805664	856.79919434	-0.50000000	55.60009384	333403.00000000	671131.00000000	0.00000000	37214.00000000	2000024.00000000	-5.72956848	-9.56415558	-5.74075508	-9.56285095	0.00000000	0.00000000	0.00000000	500.33755493	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60031939	0.00000000	856.79919434	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
03:26:41	2383.38500977	856.91558838	0.50000000	55.60009384	333170.00000000	669227.00000000	0.00000000	37105.00000000	2000023.00000000	5.84292269	9.56786919	5.84872103	9.56730175	0.00000000	0.00000000	0.00000000	500.24774170	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61132407	0.00000000	856.91143799	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
03:26:45	2387.37695312	856.90032959	-0.50000000	55.60009384	333251.00000000	670595.00000000	0.00000000	38306.00000000	2000023.00000000	-5.73102760	-9.56470871	-5.74500132	-9.56182671	0.00000000	0.00000000	0.00000000	500.16400146	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60082990	0.00000000	856.89477539	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
